title	date	dept	dept_top
2002년도 민간투자사업 기본계획	2002.04.30	기획예산처 예산관리국 제도관리과	기획예산처
2002년 경제정책조정회의: 국내외 경제동향 및 정책대응	2002.04.30	재정경제부 경제정책국 정책조정과	재정경제부
한방지역보건사업 실시	2002.04.29	보건복지부 한방정책실 한방제도담당관	보건복지부
2002년 공기업 및 산하기관 경영혁신 추진	2002.04.25	기획예산처 정부개혁실 행정1팀	기획예산처
2002년도 농업정책방향	2002.04.25	농림부 기획관리실 기획예산담당관실	농림부
하수관거 정책방향	2002.04.22	환경부 상하수도국 하수도과	환경부
쌀산업종합대책	2002.04.18	농림부 식량생산국 식량정책과	농림부
외환시장 중장기 발전방향	2002.04.16	재정경제부 국제금융국 외화자금과	재정경제부
국채선물옵션 신규 상장 승인	2002.04.12	금융감독원 증권감독국 선물감독팀	금융감독원
<여성과학기술인 육성 및 지원에 관한 법률> 제정 추진 ('03.6.19. 시행)	2002.04.11	과학기술부 기초과학인력국 기초과학정책과	과학기술부
국민건강증진 종합대책	2002.04.10	보건복지부 보건증진국 건강정책과	보건복지부
부품·소재산업 경쟁력 강화전략	2002.04.10	산업자원부 자본재산업국 자본재산업총괄과	산업자원부
농지제도 개선방안	2002.04.04	농림부 농업정책국 농지과	농림부
통화정책방향: 콜금리 4.00%로 유지	2002.04.04	한국은행 정책기획국 정책총괄팀	한국은행
2002년도 주택건설종합계획	2002.04.03	건설교통부 주택도시국 주택정책과	건설교통부
2002년도 출자총액제한대상 기업집단 지정	2002.04.03	공정거래위원회 독점국 기업집단과	공정거래위원회
유가 안정 및 수급 원활화 방안	2002.04.03	산업자원부 자원정책실 석유산업과	산업자원부
‘02 소비자보호 종합시책	2002.04.02	재정경제부 국민생활국 소비자정책과	재정경제부
산업경쟁력 제고 종합대책	2002.04.01	산업자원부 산업정책국 산업정책과	산업자원부
상호저축은행 대출모집인 관리강화 방안	2002.03.29	금융감독원 비은행감독국 상호저축은행감독팀	금융감독원
월드컵을 활용한 수출촉진 및 투자유치 대책	2002.03.28	산업자원부 무역투자실 무역진흥과	산업자원부
수도권 대기질 개선방안: 푸른하늘 21 특별대책	2002.03.27	환경부 기획관리실 기획예산담당관실	환경부
중견기업연합회의 「부당내부거래 신고센터」 설치	2002.03.26	공정거래위원회 조사국 조사기획과	공정거래위원회
북한 과학기술정보 수집·활용체제 구축	2002.03.26	과학기술부 과학기술협력국 기술협력총괄과	과학기술부
고령화시대 대비 국민연금의 장기재정안정을 위한 국민연금발전위원회 출범	2002.03.19	보건복지부 연금보험국 연금재정과	보건복지부
제2차 국가폐기물관리종합계획(2002-2011)	2002.03.19	환경부 폐기물자원국 폐기물정책과	환경부
경영상태 평가지표 다원화 및 턴키입찰시 PQ항목 점수 비중 축소	2002.03.16	재정경제부 국고국 회계제도과	재정경제부
해외건설 지원대책	2002.03.15	건설교통부 건설경제국 해외건설과	건설교통부
2002년 경제정책조정회의: 최근 경제동향과 정책대응	2002.03.15	재정경제부 경제정책국 정책조정과	재정경제부
e-KOREA VISION 2006(제3차 정보화촉진기본계획) (안)	2002.03.15	정보통신부 정보화기획실 기획총괄과	정보통신부
2001회계연도 세입·세출 마감	2002.03.09	재정경제부 국고국 재정정보과	재정경제부
제6차 대외경제장관회의: 미 철강 긴급수입제한 조치에 대한 대응책 협의	2002.03.08	재정경제부 경제협력국 경협총괄과	재정경제부
맞벌이부부의 육아문제 해결을 위한 보육종합대책	2002.03.07	보건복지부 사회복지정책실 아동보건복지과	보건복지부
주택시장 안정대책(3.6대책)	2002.03.06	건설교통부 주택도시국 주택정책과	건설교통부
기후변화협약 대응 제2차 종합대책(2002~2004)	2002.03.01	산업자원부 자원정책실 자원정책과	산업자원부
벤처기업 건전화 방안	2002.02.28	산업자원부 산업혁신과	산업자원부
상호저축은행 전환에 따른 신용금고 건전성 감독 강화 방안	2002.02.20	금융감독위원회 비은행감독과	금융감독위원회
가계부채 증가에 따른 장단기 종합대책	2002.02.20	재정경제부 금융정책국 금융정책과	재정경제부
ASEAN+3 역내국가 단기자금 자료교환 확대	2002.02.18	재정경제부 국제금융국 외환제도과	재정경제부
120억불 수주목표 달성을 위한 2002년도 해외플랜트 수주 확대대책	2002.02.06	산업자원부 무역투자실 수출과	산업자원부
지방자치단체의 경쟁제한적인 조례 등 제도개선	2002.02.01	공정거래위원회 독점국 독점관리과	공정거래위원회
건강보험재정 안정을 위한 다각적인 약품비 절감 방안	2002.01.26	보건복지부 연금보험국 보험급여과	보건복지부
DMF에 의한 독성간염 근로자 종합예방대책	2002.01.24	노동부 산업안전국 산업보건환경과	노동부
G2B(정부전자조달) 시스템 구축	2002.01.23	G2B 활성화 추진단	G2B
연체금리 체계의 선진화방안	2002.01.17	금융감독원 은행감독국 금융지도팀	금융감독원
중산층 및 서민 생활안정대책	2002.01.17	보건복지부 사회복지정책실 복지정책과	보건복지부
2002년 지역산업진흥 기본계획	2002.01.17	산업자원부 산업정책국 산업입지환경과	산업자원부
종합병원 활성화대책	2002.01.16	보건복지부 보건정책국 의료정책과	보건복지부
경로연금 대상자 선정기준 완화	2002.01.11	보건복지부 사회복지정책실 노인복지과	보건복지부
2002년 상반기 재정집행 계획	2002.01.10	기획예산처 재정기획국 재정정책과	기획예산처
주택시장 안정대책(1.8대책)	2002.01.08	재정경제부 국민생활국 생활물가과	재정경제부
중장기 가축개량목표 및 추진대책	2002.01.03	농림부 축산국 축산정책과	농림부
2002년 중소기업 정책자금 지원계획	2002.01.03	중소기업청 경영지원국	중소기업청
기금제도 개혁 추진	2001.12.31	기획예산처 예산관리국 관리총괄과	기획예산처
제5차 농업기계화 기본계획 : 2002~2006	2001.12.31	농림부 식량생산국 농업기계자재과	농림부
용인경량전철 건설	2001.12.27	건설교통부 육상교통국 도시철도과	건설교통부
금융회사 민원평가 실시	2001.12.27	금융감독원 소비자보호센터 민원상담팀	금융감독원
이동통신사 가입자 개인정보관리 대책	2001.12.26	정보통신부 정보화기획실 정보이용보호과	정보통신부
2002년 경제운용방향	2001.12.24	재정경제부 경제정책국 종합정책과	재정경제부
철도산업구조개혁 방안	2001.12.21	건설교통부 수송물류심의관실 철도정책과	건설교통부
제1차 과학기술기본계획(2002~2006)	2001.12.21	국가과학기술위원회	국가과학기술위원회
"""재정효율화와 투명운영"" 2002년도 예산"	2001.12.21	기획예산처 예산실 예산제도과	기획예산처
2002년부터 달라지는 금융제도	2001.12.19	금융감독위원회	금융감독위원회
청소년 실업 종합대책	2001.12.17	재정경제부 경제정책국 정책조정과	재정경제부
서민층 종사자 유통, 서비스분야 경쟁력 강화방안	2001.12.13	중소기업청	중소기업청
우선직종 기능인력 양성 공급 계획	2001.12.12	노동부 직업능력정책국 인적자원개발과	노동부
건설환경기본계획(2001~2005)	2001.12.07	건설교통부 기술안전국 건설환경과	건설교통부
작업관련성 질환 예방대책	2001.12.06	노동부 산업안전국 산업보건환경과	노동부
한약 품질향상 종합대책	2001.12.04	보건복지부 한방정책관실 한의약담당관실	보건복지부
외국인투자환경 개선종합대책	2001.12.01	산업자원부 무역투자실 투자정책과	산업자원부
공장설립 절차 간소화 및 입지 규제 완화 추진	2001.11.29	산업자원부 산업정책국 산업입지환경과	산업자원부
물류산업 발전방안	2001.11.27	건설교통부 수송정책실 수송물류정책과	건설교통부
닭 뉴캣슬병 등 방역관리 강화대책	2001.11.23	농림부 축산국 가축방역과	농림부
금연 종합대책	2001.11.21	보건복지부 보건증진국 건강증진과	보건복지부
조달청, LME창고 국내유치 성공	2001.11.20	조달청	조달청
제3차 대외경제장관회의: WTO 뉴라운드 출범 협상결과 점검 논의	2001.11.17	재정경제부 경제협력국 경협총괄과	재정경제부
대기업집단정책 개선방안	2001.11.16	공정거래위원회 독점국 기업집단과	공정거래위원회
쓰레기 종량제 개선	2001.11.15	환경부 폐기물자원국 폐기물정책과	환경부
제7차 기후변화협약 당사국 총회: 교토의정서 세부이행방안 확정 논의	2001.11.10	환경부 환경정책실 지구환경과	환경부
건전한 증권시장을 위한 불공정거래 근절 종합대책	2001.11.07	금융감독위원회 감독정책2국 증권감독과	금융감독위원회
청소년 실업대책	2001.11.03	노동부 고용정책실 실업대책추진단	노동부
비즈니스(사업) 서비스산업 발전방안	2001.11.03	산업자원부 산업정책국 유통서비스산업과	산업자원부
버스·택시·화물 운송 서비스 개선 대책	2001.11.01	건설교통부 육상교통국 운수정책과	건설교통부
외국인투자기업 지원을 위한 관세행정개선 과제	2001.11.01	관세청	관세청
신용카드 수수료 인하 유도 및 영업질서 확립 방안	2001.10.29	금융감독위원회 비은행감독과	금융감독위원회
2010년까지의 장기 산업발전비전	2001.10.26	산업자원부 산업정책국 산업정책과	산업자원부
장애인 이동편의를 위한 해피콜택시 시범사업 운영	2001.10.25	보건복지부 사회복지정책실 재활지원과	보건복지부
월드컵 대비 대기분야 특별 지도·단속 계획	2001.10.25	환경부 대기보전국 대기정책과	환경부
2001년도 제2회 추가경정예산안	2001.10.19	기획예산처 예산실 예산제도과	기획예산처
서비스산업 발전을 위한 금융·세제지원	2001.10.19	재정경제부 경제정책국 산업경제과	재정경제부
국토의 계획 및 이용에 관한 법률(국토계획법) 제정	2001.10.18	건설교통부 토지국 토지정책과	건설교통부
전자거래 소비자피해 대책 추진	2001.10.18	재정경제부 국민생활국 소비자정책과	재정경제부
제1차 대외경제장관회의: 아시아태평양경제협력체 정상회의 의제 논의	2001.10.09	재정경제부 경제협력국 경협총괄과	재정경제부
경증 장애인 지역사회 적응을 위한 Group-Home 운영사업 확대	2001.10.06	기획예산처 예산실 복지노동예산과	기획예산처
2단계 금융규제정비 추진방안	2001.09.27	재정경제부 금융정책국 금융정책과	재정경제부
채권시장의 투명성 제고방안	2001.09.26	금융감독원 자본시장감독실 채권시장팀	금융감독원
